263;25.75;25.5
264;25.69;25.44
265;25.69;25.44
266;25.62;25.37
267;25.62;25.37
268;25.56;25.31
269;25.5;25.31
270;25.5;25.25
271;25.44;25.25
272;25.37;25.19
273;25.37;25.19
274;25.31;25.12
275;25.31;25.12
276;25.25;25.06
277;25.25;25.06
278;25.19;25
279;25.19;25
280;25.12;24.94
281;25.12;24.94
282;25.06;24.87
283;25.06;24.87
284;25;24.87
285;25;24.81
286;24.94;24.81
287;24.94;24.75
288;24.87;24.75
289;24.87;24.75
290;24.81;24.69
291;24.81;24.69
292;24.75;24.62
293;24.75;24.62
294;24.75;24.62
295;24.69;24.56
296;24.69;24.56
297;24.62;24.56
298;24.62;24.5
299;24.56;24.5
300;24.56;24.5
301;24.56;24.44
302;24.5;24.44
303;24.5;24.37
304;24.44;24.37
305;24.44;24.37
306;24.37;24.31
