243;32.69;22.81
244;32.56;22.81
245;32.44;22.81
246;32.31;22.75
247;32.25;22.75
248;32.13;22.75
249;32;22.75
250;31.94;22.75
251;31.81;22.69
252;31.75;22.69
253;31.62;22.69
254;31.5;22.62
255;31.44;22.62
256;31.31;22.62
257;31.25;22.62
258;31.12;22.62
259;31.06;22.56
260;30.94;22.56
261;30.87;22.56
262;30.75;22.56
263;30.69;22.5
264;30.56;22.5
265;30.5;22.5
266;30.44;22.44
267;30.37;22.44
268;30.25;22.44
269;30.19;22.44
270;30.12;22.44
271;30;22.37
272;29.94;22.37
273;29.87;22.37
274;29.81;22.37
275;29.75;22.37
276;29.62;22.31
277;29.56;22.31
278;29.5;22.31
279;29.44;22.31
280;29.37;22.31
281;29.31;22.25
282;29.25;22.25
283;29.12;22.25
284;29.06;22.25
285;29;22.19
286;28.94;22.19
